EntrezA	EntrezB	Metabolite
4294	1033	M02742
816	1844	M02742
5565	5506	M02742
344387	78986	M02742
29110	28227	M02742
26524	5534	M02742
1022	338599	M02742
55589	84152	M02742
29110	54961	M02742
51701	1033	M02742
1432	152926	M02742
8445	56940	M02742
10420	5532	M02742
1018	150290	M02742
51701	5475	M02742
1859	79871	M02742
5565	5515	M02742
1760	5531	M02742
27148	1850	M02742
225689	80895	M02742
4750	9150	M02742
5593	1850	M02742
5610	5522	M02742
8814	78986	M02742
4217	5501	M02742
2872	54961	M02742
2580	5496	M02742
11329	10217	M02742
5058	11072	M02742
83983	5533	M02742
92	7957	M02742
140469	22843	M02742
658	79871	M02742
91754	1850	M02742
9625	54961	M02742
5601	5507	M02742
83983	9150	M02742
23178	5532	M02742
269	56940	M02742
10595	5501	M02742
8536	5520	M02742
30811	28227	M02742
23031	1844	M02742
55561	58190	M02742
10783	11072	M02742
7016	1845	M02742
83732	23035	M02742
659	5515	M02742
23683	128853	M02742
8621	22843	M02742
23617	5519	M02742
6196	23035	M02742
9833	11266	M02742
5597	8493	M02742
389840	5531	M02742
6792	54434	M02742
1432	5494	M02742
6196	54961	M02742
5347	150290	M02742
9262	5522	M02742
5613	5519	M02742
9024	11221	M02742
283629	5516	M02742
5681	5536	M02742
204851	5506	M02742
11035	54961	M02742
5292	29101	M02742
23031	80895	M02742
1018	5533	M02742
65125	51207	M02742
984	9150	M02742
1020	5536	M02742
9175	29101	M02742
53944	1844	M02742
29941	1843	M02742
5565	10217	M02742
4139	8446	M02742
6300	5534	M02742
5592	1033	M02742
57118	1844	M02742
10298	1845	M02742
1454	5518	M02742
5573	5534	M02742
5583	114971	M02742
10645	5504	M02742
51265	54935	M02742
1326	5500	M02742
1025	152926	M02742
8576	5533	M02742
1454	5530	M02742
1455	338599	M02742
7204	1850	M02742
4215	128853	M02742
56924	5534	M02742
9252	285193	M02742
55351	85464	M02742
1460	54961	M02742
8408	142679	M02742
5891	54961	M02742
23604	5515	M02742
494551	1846	M02742
6885	134510	M02742
9451	338599	M02742
4296	5536	M02742
51422	5516	M02742
26524	54961	M02742
6795	9647	M02742
9262	5533	M02742
8798	1849	M02742
10769	58190	M02742
11200	5504	M02742
1018	1033	M02742
5604	1843	M02742
55589	5502	M02742
5593	1843	M02742
4140	7957	M02742
94	150290	M02742
6416	28227	M02742
5605	9647	M02742
1453	1848	M02742
29110	5536	M02742
140609	5531	M02742
10290	23239	M02742
5566	192111	M02742
10769	1843	M02742
91754	132160	M02742
204851	54434	M02742
83942	23035	M02742
340156	54935	M02742
139728	5500	M02742
90	23035	M02742
204851	1033	M02742
93	11221	M02742
127933	10217	M02742
1457	11072	M02742
5599	5518	M02742
7867	51657	M02742
84446	5501	M02742
207	58190	M02742
91	5500	M02742
9201	1850	M02742
4750	128853	M02742
26750	1850	M02742
225689	5532	M02742
5568	11221	M02742
27148	8446	M02742
5566	23239	M02742
11040	5496	M02742
65125	1849	M02742
1020	10217	M02742
1147	80895	M02742
6300	5495	M02742
53944	5531	M02742
11200	85464	M02742
5292	5534	M02742
5600	9150	M02742
57144	1847	M02742
1455	80824	M02742
369	54961	M02742
4752	1845	M02742
3985	23239	M02742
369	5501	M02742
26576	150290	M02742
10000	5519	M02742
1111	5506	M02742
22858	7957	M02742
9252	5534	M02742
9451	285193	M02742
10290	5532	M02742
8737	85464	M02742
140803	22843	M02742
7272	1844	M02742
8491	54434	M02742
10746	51207	M02742
8558	10217	M02742
5218	132160	M02742
55872	1844	M02742
1454	79871	M02742
9149	9150	M02742
4342	338599	M02742
6093	5507	M02742
9475	54961	M02742
4296	5530	M02742
5601	8446	M02742
344387	5504	M02742
51265	5533	M02742
2011	79871	M02742
5605	54434	M02742
5170	85464	M02742
5128	11072	M02742
10420	5515	M02742
23012	8493	M02742
4214	1847	M02742
8573	5494	M02742
5563	5537	M02742
8999	142679	M02742
11035	1846	M02742
5593	5519	M02742
5577	5531	M02742
9212	5475	M02742
3656	11072	M02742
84446	54434	M02742
27347	79871	M02742
5587	29101	M02742
1111	29101	M02742
7444	128853	M02742
22858	28227	M02742
79705	5518	M02742
5607	5522	M02742
8317	92235	M02742
9212	1033	M02742
1021	28227	M02742
30849	5520	M02742
11329	10106	M02742
84254	5475	M02742
140469	56940	M02742
9706	1852	M02742
207	11072	M02742
8428	5519	M02742
4342	85464	M02742
5128	114971	M02742
440275	7957	M02742
9641	5522	M02742
9625	5494	M02742
112858	5495	M02742
51765	85464	M02742
23604	11221	M02742
5592	9647	M02742
7786	51657	M02742
1453	5504	M02742
9088	152926	M02742
1612	152926	M02742
10645	5523	M02742
6195	5470	M02742
6199	1848	M02742
120892	5507	M02742
2872	5521	M02742
8444	5499	M02742
29110	5496	M02742
57172	80895	M02742
11329	8446	M02742
282974	1033	M02742
51231	5518	M02742
3611	8446	M02742
5568	23035	M02742
9088	5532	M02742
84930	5502	M02742
90	1846	M02742
5347	1844	M02742
10494	1846	M02742
5583	5530	M02742
207	1846	M02742
10494	5533	M02742
23552	1033	M02742
5591	1844	M02742
6788	85464	M02742
90	1849	M02742
7204	142679	M02742
4751	92235	M02742
8558	84152	M02742
65266	54961	M02742
23552	5475	M02742
30849	54961	M02742
84930	11221	M02742
83732	5502	M02742
8621	5536	M02742
6197	152926	M02742
22858	78986	M02742
5598	23239	M02742
6792	11072	M02742
84446	10106	M02742
701	10217	M02742
9475	5519	M02742
5578	11072	M02742
1760	92235	M02742
29110	22843	M02742
9641	78986	M02742
94	1852	M02742
140609	28227	M02742
5127	5534	M02742
1263	85464	M02742
8798	9150	M02742
5058	5504	M02742
4117	5523	M02742
50488	5523	M02742
120892	5532	M02742
5596	54434	M02742
139728	5496	M02742
4216	1849	M02742
11035	1850	M02742
5597	5535	M02742
5592	142679	M02742
9252	128853	M02742
23604	1850	M02742
5585	51207	M02742
3654	51657	M02742
51765	134510	M02742
83942	1033	M02742
27330	1844	M02742
127933	54434	M02742
415116	150290	M02742
91	5536	M02742
26750	8493	M02742
5597	5521	M02742
10733	1848	M02742
27102	5499	M02742
7016	1849	M02742
5292	5504	M02742
8569	10106	M02742
57118	28227	M02742
9252	23035	M02742
5602	1033	M02742
8780	5470	M02742
344387	5535	M02742
7444	5532	M02742
7867	1847	M02742
139728	5495	M02742
23617	23035	M02742
9706	5470	M02742
6792	5534	M02742
54822	78986	M02742
6416	5495	M02742
5603	5532	M02742
5600	5531	M02742
4214	5519	M02742
3984	5496	M02742
11329	5518	M02742
1020	152926	M02742
83942	5470	M02742
90	5501	M02742
5607	5535	M02742
728642	92235	M02742
27347	1850	M02742
8780	54961	M02742
51701	5531	M02742
29110	1846	M02742
5575	134510	M02742
6792	5531	M02742
388228	5496	M02742
7204	114971	M02742
26524	1848	M02742
1024	5496	M02742
10110	5534	M02742
6794	58190	M02742
65268	54434	M02742
4342	5502	M02742
6199	150290	M02742
9262	5516	M02742
23678	78986	M02742
55872	8446	M02742
815	5531	M02742
6416	5533	M02742
51765	5502	M02742
5568	5516	M02742
388228	5470	M02742
9263	11221	M02742
120892	5499	M02742
30849	5519	M02742
79705	58190	M02742
5580	78986	M02742
415116	338599	M02742
8445	84152	M02742
8737	11266	M02742
6195	85464	M02742
816	7957	M02742
1017	11266	M02742
8767	1033	M02742
27330	22843	M02742
51755	192111	M02742
51231	5506	M02742
1020	85464	M02742
5218	8493	M02742
79705	7957	M02742
1460	29101	M02742
7443	114971	M02742
1453	5496	M02742
6198	1846	M02742
54861	5521	M02742
4117	134510	M02742
23178	54935	M02742
9748	285193	M02742
10746	1850	M02742
8576	63904	M02742
388228	5521	M02742
9024	5515	M02742
4215	134510	M02742
6196	78986	M02742
8573	54434	M02742
166614	5523	M02742
818	5495	M02742
10746	1844	M02742
6794	85464	M02742
9448	28227	M02742
225689	1033	M02742
9020	114971	M02742
284086	11266	M02742
4215	5536	M02742
5567	5523	M02742
9344	5523	M02742
9748	1848	M02742
11113	192111	M02742
8621	5523	M02742
6416	11221	M02742
11035	5516	M02742
1613	5500	M02742
6300	10106	M02742
139728	11221	M02742
4216	92235	M02742
27330	5523	M02742
51701	1843	M02742
1613	5520	M02742
7273	80895	M02742
9344	5506	M02742
5567	85464	M02742
1022	5516	M02742
9475	1847	M02742
83732	29101	M02742
57551	150290	M02742
1024	5516	M02742
81788	54935	M02742
5583	9150	M02742
22858	10106	M02742
9625	92235	M02742
5587	5515	M02742
7443	1847	M02742
369	11266	M02742
1326	10106	M02742
8859	54935	M02742
23097	79871	M02742
3985	22843	M02742
9252	5516	M02742
1017	7957	M02742
657	23239	M02742
6195	5520	M02742
11011	7957	M02742
2081	10217	M02742
7443	54434	M02742
9578	23035	M02742
5567	5532	M02742
7465	23035	M02742
8780	5519	M02742
56164	11221	M02742
8445	128853	M02742
818	5532	M02742
7867	5520	M02742
1195	23035	M02742
56924	54434	M02742
9064	7957	M02742
57172	5521	M02742
5584	5534	M02742
5600	79871	M02742
1198	5475	M02742
5606	28227	M02742
4296	5499	M02742
5608	9647	M02742
10298	5521	M02742
7444	114971	M02742
1022	1844	M02742
83983	5502	M02742
699	28227	M02742
817	1849	M02742
1018	8493	M02742
51231	134510	M02742
84446	5522	M02742
5568	54434	M02742
4215	8446	M02742
1326	1846	M02742
3551	1844	M02742
7046	1847	M02742
65266	5501	M02742
1196	5520	M02742
3551	80895	M02742
9625	5506	M02742
1263	285193	M02742
5607	7957	M02742
10783	51207	M02742
699	11221	M02742
816	9647	M02742
11329	29101	M02742
3611	23035	M02742
11035	29101	M02742
494551	29101	M02742
5601	5531	M02742
6794	5504	M02742
23031	5530	M02742
344387	338599	M02742
8986	1852	M02742
11329	1852	M02742
5591	11221	M02742
2872	5516	M02742
9088	80895	M02742
7444	80824	M02742
5592	128853	M02742
1459	54961	M02742
7444	5521	M02742
1196	1843	M02742
5590	11072	M02742
53944	79871	M02742
51265	78986	M02742
7048	11072	M02742
5592	150290	M02742
340156	8446	M02742
9448	114971	M02742
10733	92235	M02742
8428	5504	M02742
7272	8493	M02742
2081	5522	M02742
699	5522	M02742
54101	5515	M02742
8899	5535	M02742
166614	5518	M02742
9475	85464	M02742
9149	5516	M02742
494551	56940	M02742
7465	11072	M02742
4342	5494	M02742
10420	79871	M02742
5598	54961	M02742
6787	1846	M02742
9252	142679	M02742
140901	5504	M02742
5681	5532	M02742
3984	1844	M02742
130399	5518	M02742
5129	192111	M02742
65268	7957	M02742
7273	1033	M02742
1454	152926	M02742
1111	5499	M02742
139728	78986	M02742
5292	152926	M02742
4117	84152	M02742
2872	5507	M02742
225689	5515	M02742
5598	1845	M02742
1111	5516	M02742
6198	85464	M02742
7048	1845	M02742
5578	152926	M02742
51347	5537	M02742
53904	5504	M02742
55351	5518	M02742
983	23239	M02742
11011	1850	M02742
1020	28227	M02742
5589	10106	M02742
415116	5499	M02742
369	5500	M02742
5591	114971	M02742
7046	5522	M02742
818	5496	M02742
1459	5502	M02742
5573	54961	M02742
9064	5521	M02742
225689	1852	M02742
130399	85464	M02742
5576	8446	M02742
57144	5504	M02742
53944	51207	M02742
23683	8446	M02742
5579	63904	M02742
340156	51657	M02742
5565	5516	M02742
9201	23035	M02742
6300	29101	M02742
83983	84152	M02742
83983	29101	M02742
85481	54434	M02742
27347	5534	M02742
6789	92235	M02742
84930	5515	M02742
56164	134510	M02742
5576	285193	M02742
8798	5522	M02742
6787	5501	M02742
54101	79871	M02742
7204	1844	M02742
11040	142679	M02742
8899	5530	M02742
6300	1850	M02742
50488	5533	M02742
92	54961	M02742
55589	5470	M02742
5127	1845	M02742
7046	8493	M02742
56924	10217	M02742
4216	8446	M02742
6733	79871	M02742
55351	11072	M02742
6416	63904	M02742
282974	5516	M02742
8444	54961	M02742
7046	85464	M02742
5292	51657	M02742
5610	1849	M02742
4216	128853	M02742
81629	80895	M02742
5577	5507	M02742
4751	142679	M02742
9128	7957	M02742
1459	5534	M02742
23043	5519	M02742
83732	5515	M02742
10290	78986	M02742
27347	11221	M02742
65975	5496	M02742
5589	23239	M02742
1455	23035	M02742
5129	23035	M02742
130399	5475	M02742
25778	8493	M02742
10595	5500	M02742
657	22843	M02742
23604	84152	M02742
54101	5506	M02742
5579	5536	M02742
9212	11072	M02742
26576	63904	M02742
1263	23239	M02742
8536	5516	M02742
79858	63904	M02742
5591	29101	M02742
341676	1846	M02742
8997	9647	M02742
5592	23239	M02742
9020	54434	M02742
341676	8493	M02742
79858	150290	M02742
139728	5521	M02742
5170	5470	M02742
10290	80824	M02742
4140	54961	M02742
817	11072	M02742
6789	63904	M02742
1452	5499	M02742
1195	80895	M02742
2962	5502	M02742
26576	5495	M02742
4751	5501	M02742
84930	5521	M02742
5063	5535	M02742
6300	5535	M02742
8997	5530	M02742
51776	54935	M02742
5606	23035	M02742
51231	5515	M02742
5573	5519	M02742
1021	9150	M02742
6198	8493	M02742
375449	79871	M02742
53904	80895	M02742
54822	5499	M02742
8408	5494	M02742
4217	5504	M02742
1025	51207	M02742
23012	22843	M02742
8476	80895	M02742
1024	7957	M02742
51265	5535	M02742
6196	5501	M02742
8317	1852	M02742
7443	51657	M02742
79705	9150	M02742
4214	5475	M02742
7046	114971	M02742
81629	5507	M02742
51347	5532	M02742
9641	1852	M02742
8536	85464	M02742
27347	54935	M02742
54822	5475	M02742
816	54935	M02742
122011	22843	M02742
8999	1845	M02742
5591	1852	M02742
8476	23035	M02742
140469	11266	M02742
23552	1850	M02742
4214	1033	M02742
51347	5499	M02742
22848	5515	M02742
11035	192111	M02742
375449	22843	M02742
57172	5530	M02742
54822	1847	M02742
1457	63904	M02742
51755	1033	M02742
8767	10106	M02742
5597	152926	M02742
7046	5507	M02742
5589	1844	M02742
65018	5535	M02742
5600	5507	M02742
5596	5495	M02742
22848	5504	M02742
5578	1849	M02742
30849	80824	M02742
54101	92235	M02742
1111	5534	M02742
5613	9647	M02742
389840	29101	M02742
5579	5515	M02742
1859	5530	M02742
4294	5501	M02742
7272	80895	M02742
23043	54961	M02742
5580	54434	M02742
11329	28227	M02742
11035	5470	M02742
817	7957	M02742
1454	29101	M02742
613	5519	M02742
6196	5470	M02742
3984	5475	M02742
4293	192111	M02742
81788	5515	M02742
4214	5532	M02742
4293	5515	M02742
8798	5535	M02742
1022	5495	M02742
51776	5516	M02742
816	5495	M02742
84446	5495	M02742
202374	80895	M02742
4296	5507	M02742
5129	58190	M02742
26524	142679	M02742
23552	80824	M02742
1111	5520	M02742
5595	1845	M02742
5605	5535	M02742
27102	5537	M02742
4293	5502	M02742
57118	23239	M02742
4752	5523	M02742
10746	22843	M02742
10000	5530	M02742
65266	5521	M02742
5582	7957	M02742
984	23035	M02742
55781	5523	M02742
6196	1033	M02742
9891	9150	M02742
57396	5536	M02742
29941	5521	M02742
6787	5470	M02742
5292	5496	M02742
54822	9647	M02742
1452	5531	M02742
207	1852	M02742
6795	5501	M02742
6446	134510	M02742
9891	5515	M02742
7273	338599	M02742
9263	5515	M02742
9252	5535	M02742
65267	5535	M02742
22858	5537	M02742
5602	5516	M02742
9943	5515	M02742
7046	5533	M02742
5058	5500	M02742
27102	285193	M02742
817	9150	M02742
815	58190	M02742
5575	5532	M02742
23678	9150	M02742
7867	63904	M02742
6792	142679	M02742
1019	5522	M02742
55561	1852	M02742
4293	5470	M02742
90	5536	M02742
5127	5475	M02742
4215	5523	M02742
1460	5502	M02742
23012	51657	M02742
166614	5495	M02742
5610	150290	M02742
207	8446	M02742
5573	5521	M02742
8780	132160	M02742
130399	5504	M02742
6788	10106	M02742
9252	22843	M02742
6788	134510	M02742
728642	1852	M02742
6732	5504	M02742
1459	29101	M02742
93	7957	M02742
65266	1847	M02742
5613	5520	M02742
5562	5532	M02742
8428	11221	M02742
79705	8446	M02742
5604	5502	M02742
23678	5532	M02742
389840	5495	M02742
8999	8493	M02742
5063	51207	M02742
6197	7957	M02742
6792	1844	M02742
5593	78986	M02742
5063	5515	M02742
30849	5516	M02742
4215	5531	M02742
5170	56940	M02742
1263	1852	M02742
5584	134510	M02742
8814	5522	M02742
65267	1848	M02742
545	7957	M02742
9020	5499	M02742
5058	1850	M02742
10769	5537	M02742
53904	51657	M02742
56164	54434	M02742
225689	11072	M02742
11035	22843	M02742
94	10106	M02742
5581	152926	M02742
29941	5475	M02742
10595	5521	M02742
11035	5515	M02742
1613	5501	M02742
7465	5494	M02742
9448	5521	M02742
5573	54434	M02742
51422	285193	M02742
11329	1847	M02742
4139	5504	M02742
27148	142679	M02742
5566	11266	M02742
6196	1850	M02742
1760	5502	M02742
10922	54434	M02742
1613	1849	M02742
10298	5534	M02742
51776	5499	M02742
166614	78986	M02742
8491	5516	M02742
9175	1848	M02742
84930	192111	M02742
369	63904	M02742
23387	5532	M02742
1147	51207	M02742
8780	1848	M02742
388228	5500	M02742
816	5496	M02742
8859	11221	M02742
56924	28227	M02742
269	84152	M02742
282974	5521	M02742
23139	142679	M02742
8859	338599	M02742
65975	5533	M02742
1111	1846	M02742
139728	5518	M02742
9625	5504	M02742
9088	5475	M02742
5566	84152	M02742
51135	79871	M02742
11113	5496	M02742
8536	84152	M02742
22983	285193	M02742
55589	10106	M02742
983	79871	M02742
11113	5475	M02742
84451	1843	M02742
5591	23239	M02742
25778	51207	M02742
25989	5534	M02742
10494	85464	M02742
5127	84152	M02742
54822	54434	M02742
25989	5531	M02742
93	132160	M02742
23049	51207	M02742
26576	23035	M02742
5587	79871	M02742
25778	5522	M02742
816	134510	M02742
5605	5531	M02742
8814	54961	M02742
814	79871	M02742
8986	1844	M02742
415116	54935	M02742
5567	28227	M02742
9263	1849	M02742
65267	54961	M02742
5581	1850	M02742
83983	7957	M02742
65018	128853	M02742
6788	5501	M02742
8476	11221	M02742
8997	5534	M02742
57787	9647	M02742
341676	1849	M02742
51776	10106	M02742
369	92235	M02742
728642	1848	M02742
8859	5521	M02742
5594	22843	M02742
8569	80895	M02742
8780	9647	M02742
3656	29101	M02742
5587	80824	M02742
92	63904	M02742
9261	78986	M02742
26576	11072	M02742
9874	134510	M02742
415116	5534	M02742
1613	132160	M02742
6789	5532	M02742
388228	5531	M02742
5891	152926	M02742
5590	56940	M02742
10420	11072	M02742
5593	11221	M02742
8986	5531	M02742
389840	5537	M02742
55351	5504	M02742
5170	1848	M02742
5575	80824	M02742
84446	5504	M02742
728642	5502	M02742
5576	10217	M02742
11329	1846	M02742
5218	5519	M02742
5597	5536	M02742
1326	9647	M02742
5563	1033	M02742
6872	1852	M02742
10087	1848	M02742
53944	5502	M02742
9943	5533	M02742
84254	11266	M02742
440275	29101	M02742
5127	1848	M02742
5594	5523	M02742
5583	5531	M02742
5563	5475	M02742
83732	1849	M02742
9641	192111	M02742
84930	80824	M02742
5590	1852	M02742
23678	80824	M02742
4140	5533	M02742
25778	10106	M02742
2962	1846	M02742
57551	1849	M02742
130399	5530	M02742
5583	5536	M02742
1020	5507	M02742
494551	152926	M02742
6885	338599	M02742
5609	54935	M02742
8317	5504	M02742
659	54434	M02742
6416	9150	M02742
6416	5475	M02742
11200	54935	M02742
9943	5522	M02742
5575	10106	M02742
5062	58190	M02742
79858	28227	M02742
1263	51657	M02742
11213	1845	M02742
6198	84152	M02742
5894	63904	M02742
3654	1845	M02742
23235	22843	M02742
51765	1845	M02742
1263	5523	M02742
55781	23035	M02742
1020	9647	M02742
92	1846	M02742
8317	1848	M02742
56924	23035	M02742
26576	5519	M02742
818	1844	M02742
5568	128853	M02742
4217	5531	M02742
30811	134510	M02742
10114	5536	M02742
57551	63904	M02742
9262	54434	M02742
1453	22843	M02742
5583	92235	M02742
65018	5515	M02742
269	5532	M02742
1459	78986	M02742
1198	80895	M02742
6794	1850	M02742
130399	5495	M02742
83942	80824	M02742
5589	5507	M02742
5609	150290	M02742
197259	142679	M02742
11040	338599	M02742
4217	132160	M02742
2962	56940	M02742
55589	5522	M02742
4752	5531	M02742
1452	5501	M02742
5601	1845	M02742
50488	51657	M02742
6197	5534	M02742
1020	58190	M02742
8408	23239	M02742
5604	54961	M02742
1859	114971	M02742
11329	7957	M02742
120892	78986	M02742
3551	8446	M02742
1452	1844	M02742
23552	79871	M02742
8798	23239	M02742
23178	5502	M02742
269	5470	M02742
5597	5515	M02742
7465	5506	M02742
1263	5520	M02742
65267	5499	M02742
1021	5534	M02742
90	7957	M02742
9262	8446	M02742
5613	1848	M02742
122011	5475	M02742
5595	1844	M02742
1456	54434	M02742
2081	192111	M02742
6197	85464	M02742
10733	5522	M02742
5577	10106	M02742
23012	5518	M02742
25865	9647	M02742
5581	5536	M02742
207	1843	M02742
10645	79871	M02742
8317	28227	M02742
657	78986	M02742
1452	7957	M02742
8999	152926	M02742
197259	5521	M02742
10645	11221	M02742
7786	58190	M02742
5580	132160	M02742
1019	150290	M02742
7273	1847	M02742
284086	23035	M02742
140901	5521	M02742
659	132160	M02742
10922	10106	M02742
4750	10217	M02742
5577	51657	M02742
6446	5500	M02742
10000	5475	M02742
23235	85464	M02742
9263	1845	M02742
23139	80824	M02742
9113	1847	M02742
7272	5530	M02742
9149	5520	M02742
9212	5531	M02742
5594	23035	M02742
1019	1849	M02742
5567	1033	M02742
6795	5470	M02742
1612	5533	M02742
8737	1845	M02742
282974	7957	M02742
613	23035	M02742
10114	22843	M02742
10595	5470	M02742
6872	5533	M02742
9578	5499	M02742
7443	85464	M02742
5590	51207	M02742
6793	1033	M02742
9252	10106	M02742
5347	51207	M02742
29941	5518	M02742
5218	5523	M02742
5584	142679	M02742
54822	5495	M02742
817	5530	M02742
5562	338599	M02742
55589	92235	M02742
9113	9647	M02742
984	5533	M02742
9625	5518	M02742
5584	5470	M02742
9874	5532	M02742
225689	5499	M02742
1263	5515	M02742
284086	10106	M02742
9024	1850	M02742
5584	5535	M02742
1454	80824	M02742
5602	92235	M02742
79705	5536	M02742
5586	5506	M02742
